absence_id,employee_id,annee,mois,date_debut,date_fin,nb_jours,motif,justifiee,departement
15329,1548,2022,10,2022-10-18,2022-10-19,2,Maternité/Paternité,Oui,Commercial
15011,1345,2023,4,2023-04-09,2023-04-15,7,Absence injustifiée,Non,Informatique
11801,3184,2024,3,2024-03-09,2024-03-17,9,paid leave,Oui,Juridique
10778,2469,2024,3,2024-03-11,2024-03-17,7,Congé payé,Oui,Logistique
13783,1217,2022,6,2022-06-04,2022-06-22,19,Enfant malade,Oui,Direction
15574,3287,2022,12,2022-12-10,2022-12-28,19,Congé payé,Oui,Commercial
15067,2762,2024,5,2024-05-06,2024-05-16,11,Formation,Oui,RH
14815,3398,2023,2,2023-02-01,2023-02-01,1,Congé payé,Oui,Informatique
13134,1320,2022,5,2022-05-01,2022-05-21,21,Accident du travail,Oui,Commercial
15021,1281,2023,3,2023-03-05,2023-03-22,18,RTT,Oui,Direction
11608,1273,2023,10,2023-10-09,2023-10-23,15,Maladie,Oui,Informatique
14589,1957,2022,4,2022-04-27,2022-04-30,4,Congé sans solde,Oui,Finance
15573,3000,2023,2,2023-02-10,2023-02-17,8,RTT,Oui,Opérations
11510,1138,2022,11,2022-11-13,2022-11-19,7,Accident du travail,Oui,Juridique
12352,2656,2024,8,2024-08-10,2024-08-20,11,Accident du travail,Oui,Commercial
11644,1147,2024,9,2024-09-28,2024-10-05,8,Congé payé,Oui,Direction
10768,1340,2023,9,2023-09-22,2023-09-24,3,Maternité/Paternité,Oui,RH
11572,2981,2023,10,2023-10-01,2023-10-11,11,Maternité/Paternité,Oui,Marketing
11151,1934,2023,12,2023-12-01,2023-12-01,1,Accident du travail,Oui,Direction
10198,2081,2022,7,2022-07-20,2022-08-06,18,Accident du travail,Oui,Finance
12379,2058,2022,10,2022-10-19,2022-10-24,6,Absence injustifiée,Non,Juridique
12592,2122,2023,1,2023-01-25,2023-02-05,12,RTT,Oui,Management
15737,1051,2023,2,2023-02-06,2023-02-14,9,RTT,Oui,Opérations
13118,3179,2024,12,2024-12-21,2025-01-04,15,Enfant malade,Oui,Direction
10820,3392,2024,11,2024-11-14,2024-11-21,8,sick leave,Oui,Marketing
13752,2134,2022,12,2022-12-05,2022-12-24,20,Congé sans solde,Oui,Direction
13067,3047,2024,6,2024-06-28,2024-07-11,14,Congé sans solde,Oui,Juridique
13709,1445,2024,2,2024-02-28,2024-03-11,13,Maternité/Paternité,Oui,Informatique
13369,1812,2022,7,2022-07-20,2022-07-29,10,Congé payé,Oui,Juridique
13307,1616,2024,1,2024-01-27,2024-02-05,10,Congé sans solde,Oui,Finance
15036,1340,2022,5,2022-05-04,2022-05-13,10,paid leave,Oui,RH
12067,1256,2022,12,2022-12-03,2022-12-07,5,Absence injustifiée,Non,Logistique
10956,1775,2022,5,2022-05-01,2022-05-02,2,Accident du travail,Oui,R&D
12624,1966,2023,4,2023-04-20,2023-04-25,6,Maladie,Oui,Logistique
14583,1550,2024,3,2024-03-23,2024-03-29,7,Maladie,Oui,Marketing
10455,1155,2023,3,2023-03-24,2023-04-07,15,Congé sans solde,Oui,Direction
14188,1927,2024,5,2024-05-17,2024-05-21,5,sick leave,Oui,Informatique
12226,2414,2024,7,2024-07-03,2024-07-17,15,Congé sans solde,Oui,Finance
11635,2949,2022,3,2022-03-23,2022-03-28,6,Enfant malade,Oui,Opérations
14013,2187,2023,7,2023-07-11,2023-07-29,19,RTT,Oui,RH
14383,2665,2022,9,2022-09-24,2022-10-10,17,RTT,Oui,Direction
14015,1409,2024,12,2024-12-27,2025-01-05,10,paid leave,Oui,Logistique
16104,2046,2022,5,2022-05-27,2022-05-30,3,Accident du travail,Oui,Direction
10659,2351,2022,4,2022-04-06,2022-04-15,10,Enfant malade,Oui,Logistique
10746,1320,2022,10,2022-10-17,2022-10-25,9,Maladie,Oui,Commercial
14531,1635,2022,2,2022-02-05,2022-02-07,3,RTT,Oui,Informatique
14450,2715,2022,5,2022-05-07,2022-05-15,9,Congé payé,Oui,Direction
10865,1345,2022,10,2022-10-13,2022-10-28,16,Formation,Oui,Informatique
10732,2153,2024,2,2024-02-18,2024-02-25,8,Congé payé,Oui,Commercial
12784,2150,2022,12,2022-12-23,2023-01-09,18,Formation,Oui,Finance
14567,3129,2022,3,2022-03-21,2022-04-06,17,Congé sans solde,Oui,Marketing
14793,2909,2023,10,2023-10-10,2023-10-11,2,Enfant malade,Oui,RH
14212,3173,2022,7,2022-07-02,2022-07-03,2,Absence injustifiée,Non,Commercial
13268,2684,2023,11,2023-11-19,2023-12-02,14,RTT,Oui,Direction
10148,1147,2022,12,2022-12-26,2023-01-11,17,Maladie,Oui,Direction
13012,3264,2024,1,2024-01-21,2024-01-22,2,RTT,Oui,R&D
10683,1949,2024,5,2024-05-25,2024-06-09,16,Enfant malade,Oui,Marketing
12362,1450,2023,5,2023-05-04,2023-05-19,16,Maladie,Oui,Finance
12762,1399,2024,5,2024-05-20,2024-05-30,11,Congé sans solde,Oui,Juridique
15712,2981,2024,10,2024-10-22,2024-11-07,17,Enfant malade,Oui,Marketing
10494,2239,2022,6,2022-06-12,2022-06-27,16,Maternité/Paternité,Oui,Marketing
12448,2764,2024,4,2024-04-20,2024-05-10,21,RTT,Oui,Opérations
15013,3394,2022,7,2022-07-16,2022-08-05,21,RTT,Oui,Commercial
13834,2404,2022,11,2022-11-19,2022-11-27,9,RTT,Oui,R&D
12997,1501,2024,3,2024-03-09,2024-03-10,2,Maternité/Paternité,Oui,R&D
14226,1496,2023,5,2023-05-24,2023-06-09,17,Accident du travail,Oui,Finance
11195,3324,2024,12,2024-12-12,2024-12-29,18,RTT,Oui,R&D
13011,2438,2022,12,2022-12-11,2022-12-22,12,Maladie,Oui,Informatique
14560,2189,2023,7,2023-07-24,2023-08-03,11,paid leave,Oui,RH
11649,1843,2022,8,2022-08-03,2022-08-18,16,Formation,Oui,Opérations
10189,3172,2023,8,2023-08-02,2023-08-22,21,Congé payé,Oui,Marketing
15679,2046,2024,9,2024-09-20,2024-10-10,21,Congé payé,Oui,Direction
14509,2977,2023,10,2023-10-09,2023-10-21,13,Enfant malade,Oui,Commercial
13485,2132,2023,8,2023-08-27,2023-09-08,13,Congé payé,Oui,RH
10968,1966,2022,9,2022-09-03,2022-09-23,21,Maternité/Paternité,Oui,Logistique
12702,1616,2024,11,2024-11-25,2024-12-02,8,RTT,Oui,Finance
14382,2393,2023,10,2023-10-07,2023-10-20,14,Congé payé,Oui,Logistique
14479,1796,2024,9,2024-09-28,2024-10-07,10,Accident du travail,Oui,Marketing
14032,1959,2022,5,2022-05-11,2022-05-27,17,Absence injustifiée,Non,Commercial
13525,2243,2022,11,2022-11-06,2022-11-13,8,Formation,Oui,Direction
13523,1924,2023,8,2023-08-23,2023-08-28,6,Enfant malade,Oui,Informatique
14308,2916,2022,4,2022-04-08,2022-04-08,1,Maladie,Oui,Commercial
14712,2155,2023,1,2023-01-24,2023-02-04,12,Congé payé,Oui,Informatique
10402,1306,2024,12,2024-12-05,2024-12-08,4,Maladie,Oui,Informatique
13867,3184,2023,2,2023-02-16,2023-02-23,8,Accident du travail,Oui,Juridique
15436,2705,2022,7,2022-07-16,2022-08-05,21,Formation,Oui,Logistique
15719,1403,2023,6,2023-06-16,2023-06-17,2,RTT,Oui,Opérations
13470,1679,2024,12,2024-12-22,2025-01-02,12,Congé payé,Oui,Finance
10551,1402,2022,4,2022-04-28,2022-05-12,15,Maladie,Oui,Logistique
13981,1300,2023,11,2023-11-11,2023-11-23,13,Maladie,Oui,Commercial
13459,2221,2022,11,2022-11-12,2022-11-23,12,Maternité/Paternité,Oui,R&D
10986,1331,2023,2,2023-02-27,2023-03-17,19,RTT,Oui,Juridique
14788,1779,2023,5,2023-05-04,2023-05-13,10,RTT,Oui,R&D
15440,2254,2024,6,2024-06-14,2024-06-24,11,Congé payé,Oui,R&D
13667,1898,2023,8,2023-08-05,2023-08-19,15,Congé payé,Oui,Opérations
15292,1775,2024,10,2024-10-22,2024-11-09,19,Maladie,Oui,R&D
10626,2321,2023,6,2023-06-11,2023-06-19,9,sick leave,Oui,Informatique
14254,2556,2022,12,2022-12-18,2022-12-21,4,Congé sans solde,Oui,Direction
13762,2442,2022,2,2022-02-15,2022-02-17,3,Accident du travail,Oui,Logistique
14287,2428,2023,12,2023-12-06,2023-12-25,20,Enfant malade,Oui,Juridique
10180,1068,2024,9,2024-09-26,2024-10-06,11,RTT,Oui,Commercial
14092,2196,2022,11,2022-11-26,2022-11-28,3,Congé payé,Oui,Commercial
14554,1501,2023,6,2023-06-14,2023-06-18,5,paid leave,Oui,R&D
10862,3056,2024,11,2024-11-02,2024-11-04,3,paid leave,Oui,Marketing
10824,3295,2022,6,2022-06-19,2022-06-19,1,Congé payé,Oui,RH
11852,1485,2024,1,2024-01-03,2024-01-15,13,Congé sans solde,Oui,Direction
10653,2442,2022,1,2022-01-19,2022-01-20,2,Maladie,Oui,Logistique
14719,3295,2024,12,2024-12-19,2024-12-21,3,Maladie,Oui,RH
12696,2314,2024,12,2024-12-25,2025-01-10,17,Maladie,Oui,Finance
13489,2134,2022,6,2022-06-09,2022-06-23,15,Absence injustifiée,Non,Direction
14846,2254,2022,9,2022-09-15,2022-09-16,2,Enfant malade,Oui,R&D
14439,2317,2024,5,2024-05-04,2024-05-17,14,RTT,Oui,Opérations
14841,1445,2022,4,2022-04-13,2022-04-20,8,Congé sans solde,Oui,Informatique
13793,2613,2024,8,2024-08-21,2024-08-31,11,RTT,Oui,Marketing
15042,2393,2022,5,2022-05-23,2022-06-07,16,Enfant malade,Oui,Logistique
15617,2865,2022,12,2022-12-24,2022-12-31,8,Maladie,Oui,Marketing
10305,2077,2022,3,2022-03-24,2022-03-27,4,Maladie,Oui,Logistique
14843,1178,2023,1,2023-01-11,2023-01-31,21,Maladie,Oui,Marketing
15024,1770,2023,11,2023-11-22,2023-12-02,11,Congé payé,Oui,R&D
10876,1266,2023,4,2023-04-07,2023-04-15,9,Absence injustifiée,Non,RH
15545,3274,2023,2,2023-02-01,2023-02-05,5,RTT,Oui,Marketing
15045,2077,2024,10,2024-10-06,2024-10-22,17,RTT,Oui,Logistique
13819,3357,2022,5,2022-05-26,2022-06-05,11,Maternité/Paternité,Oui,Juridique
10155,2333,2023,1,2023-01-21,2023-02-05,16,paid leave,Oui,Marketing
11306,1533,2024,1,2024-01-03,2024-01-17,15,paid leave,Oui,Logistique
12238,1877,2023,11,2023-11-28,2023-12-08,11,paid leave,Oui,R&D
16060,2762,2023,2,2023-02-20,2023-02-26,7,Maladie,Oui,RH
10111,2454,2024,3,2024-03-25,2024-04-09,16,Absence injustifiée,Non,Informatique
15996,3189,2023,7,2023-07-16,2023-07-21,6,Congé payé,Oui,Finance
11841,2120,2023,8,2023-08-22,2023-09-07,17,Formation,Oui,RH
12663,2911,2024,2,2024-02-14,2024-02-20,7,Congé payé,Oui,Direction
14251,2764,2024,1,2024-01-07,2024-01-13,7,Enfant malade,Oui,Opérations
10228,2344,2024,8,2024-08-10,2024-08-25,16,sick leave,Oui,R&D
10085,2911,2023,6,2023-06-20,2023-06-30,-11,Congé sans solde,Oui,Direction
12196,2193,2023,9,2023-09-06,2023-09-13,8,Maladie,Oui,Marketing
12731,3371,2022,5,2022-05-04,2022-05-07,4,Congé payé,Oui,Direction
10127,2038,2024,7,2024-07-16,2024-07-25,10,RTT,Oui,Informatique
14482,1191,2023,11,2023-11-24,2023-11-30,7,Congé sans solde,Oui,R&D
10806,3288,2024,7,2024-07-10,2024-07-15,6,sick leave,Oui,RH
12380,1877,2022,3,2022-03-17,2022-03-28,12,RTT,Oui,R&D
12310,1957,2023,10,2023-10-22,2023-10-27,6,RTT,Oui,Finance
13149,1684,2022,10,2022-10-11,2022-10-13,3,sick leave,Oui,R&D
10666,1769,2024,4,2024-04-23,2024-04-30,8,sick leave,Oui,Opérations
12599,1232,2022,9,2022-09-01,2022-09-11,11,Formation,Oui,Marketing
13321,1393,2023,9,2023-09-15,2023-09-28,14,Maladie,Oui,Logistique
14622,2648,2024,7,2024-07-20,2024-07-28,9,RTT,Oui,Direction
10809,2879,2024,10,2024-10-26,2024-10-29,4,Congé sans solde,Oui,Finance
11641,3251,2024,8,2024-08-28,2024-09-16,20,paid leave,Oui,R&D
12708,2217,2023,9,2023-09-16,2023-09-16,1,Congé payé,Oui,Commercial
12326,1194,2022,8,2022-08-10,2022-08-12,3,Accident du travail,Oui,R&D
14975,2956,2024,6,2024-06-11,2024-06-19,9,Congé sans solde,Oui,Informatique
11028,1679,2024,2,2024-02-04,2024-02-06,3,Maladie,Oui,Finance
11421,2317,2024,5,2024-05-13,2024-05-23,11,Maternité/Paternité,Oui,Opérations
11311,1770,2024,4,2024-04-06,2024-04-13,8,Congé payé,Oui,R&D
13962,2475,2024,6,2024-06-15,2024-07-03,19,paid leave,Oui,R&D
12490,2488,2023,8,2023-08-12,2023-08-23,12,RTT,Oui,Finance
10762,2068,2022,2,2022-02-22,2022-03-09,16,Formation,Oui,R&D
13933,3149,2022,6,2022-06-01,2022-06-07,7,Accident du travail,Oui,Direction
10931,1347,2024,2,2024-02-12,2024-02-23,12,sick leave,Oui,Marketing
10434,1281,2022,6,2022-06-28,2022-07-02,5,Congé payé,Oui,Direction
13556,2510,2023,6,2023-06-19,2023-06-30,12,Congé payé,Oui,Marketing
11775,1709,2022,4,2022-04-09,2022-04-29,21,Maladie,Oui,R&D
10627,1044,2022,8,2022-08-05,2022-08-19,15,Congé sans solde,Oui,Marketing
16080,1496,2022,11,2022-11-22,2022-12-09,18,paid leave,Oui,Finance
12052,2426,2022,6,2022-06-11,2022-06-20,10,Congé payé,Oui,Finance
13169,2648,2024,3,2024-03-09,2024-03-23,15,Formation,Oui,Direction
14568,3139,2022,7,2022-07-17,2022-07-25,9,Maladie,Oui,Finance
11188,1256,2023,9,2023-09-28,2023-10-08,11,sick leave,Oui,Logistique
13592,1281,2023,11,2023-11-01,2023-11-10,10,RTT,Oui,Direction
10761,1015,2022,3,2022-03-10,2022-03-11,2,Enfant malade,Oui,Logistique
15210,1311,2022,6,2022-06-16,2022-06-26,11,Maladie,Oui,Opérations
12750,1450,2024,4,2024-04-01,2024-04-01,1,RTT,Oui,Finance
12893,2081,2023,12,2023-12-23,2024-01-08,17,Formation,Oui,Finance
13202,2040,2024,5,2024-05-04,2024-05-06,3,Accident du travail,Oui,Opérations
13446,2370,2023,8,2023-08-23,2023-09-01,10,Enfant malade,Oui,Informatique
10602,1333,2023,9,2023-09-28,2023-10-09,12,Congé payé,Oui,R&D
14615,1761,2022,8,2022-08-07,2022-08-25,19,Maladie,Oui,Logistique
13043,3287,2022,10,2022-10-10,2022-10-22,13,Maladie,Oui,Commercial
15675,2976,2024,12,2024-12-23,2025-01-04,13,Formation,Oui,RH
14347,1494,2023,9,2023-09-06,2023-09-11,6,sick leave,Oui,Opérations
13675,3289,2022,4,2022-04-12,2022-04-17,6,Congé payé,Oui,Marketing
16072,3394,2022,12,2022-12-13,2023-01-01,20,Absence injustifiée,Non,Commercial
13212,1709,2022,8,2022-08-16,2022-08-22,7,Maladie,Oui,R&D
15986,2317,2022,1,2022-01-25,2022-01-31,7,Congé payé,Oui,Opérations
14159,2981,2023,2,2023-02-20,2023-03-05,14,Congé payé,Oui,Marketing
12148,1374,2022,8,2022-08-27,2022-09-08,13,Accident du travail,Oui,Marketing
12774,3154,2024,2,2024-02-16,2024-03-07,21,Congé payé,Oui,R&D
13329,3288,2024,5,2024-05-03,2024-05-06,4,Maladie,Oui,RH
10550,2333,2022,8,2022-08-09,2022-08-21,13,Congé payé,Oui,Marketing
10041,1669,2022,8,2022-08-20,2022-08-10,-11,Congé payé,Oui,Juridique
11587,1412,2024,2,2024-02-26,2024-03-04,8,RTT,Oui,Opérations
15253,2040,2024,10,2024-10-18,2024-10-20,3,Maladie,Oui,Opérations
11898,1409,2024,1,2024-01-27,2024-02-04,9,paid leave,Oui,Logistique
13617,2038,2023,6,2023-06-19,2023-07-05,17,Formation,Oui,Informatique
11003,3152,2022,11,2022-11-15,2022-11-22,8,RTT,Oui,Informatique
15325,1051,2023,12,2023-12-10,2023-12-12,3,RTT,Oui,Opérations
13064,2488,2024,1,2024-01-27,2024-02-12,17,Absence injustifiée,Non,Finance
12243,1301,2023,3,2023-03-27,2023-04-06,11,Congé payé,Oui,Commercial
12812,1937,2022,6,2022-06-22,2022-07-04,13,Accident du travail,Oui,Informatique
12258,2762,2023,6,2023-06-28,2023-06-28,1,Maladie,Oui,RH
13589,3076,2022,8,2022-08-22,2022-08-31,10,sick leave,Oui,Commercial
15576,3327,2023,11,2023-11-11,2023-11-25,15,RTT,Oui,Commercial
13595,1445,2024,4,2024-04-09,2024-04-18,10,Congé sans solde,Oui,Informatique
11825,1742,2023,1,2023-01-21,2023-02-09,20,RTT,Oui,Informatique
11478,2495,2024,1,2024-01-12,2024-01-14,3,Accident du travail,Oui,Juridique
12272,2630,2024,1,2024-01-15,2024-01-17,3,Enfant malade,Oui,Finance
10645,2118,2023,5,2023-05-07,2023-05-19,13,Formation,Oui,Opérations
12396,1669,2022,12,2022-12-21,2022-12-31,11,Congé sans solde,Oui,Juridique
10810,3274,2022,1,2022-01-15,2022-01-25,11,Congé payé,Oui,Marketing
14187,2645,2022,9,2022-09-09,2022-09-16,8,Maladie,Oui,Finance
16064,1345,2024,5,2024-05-07,2024-05-17,11,Congé sans solde,Oui,Informatique
11540,1782,2023,12,2023-12-20,2023-12-29,10,Congé sans solde,Oui,Juridique
15439,1068,2022,10,2022-10-07,2022-10-14,8,RTT,Oui,Commercial
15784,1124,2024,9,2024-09-07,2024-09-08,2,Congé payé,Oui,Finance
13848,1273,2022,6,2022-06-18,2022-06-27,10,paid leave,Oui,Informatique
12278,2573,2023,2,2023-02-25,2023-02-26,2,Maternité/Paternité,Oui,RH
11297,2988,2024,6,2024-06-19,2024-07-06,18,Congé payé,Oui,RH
11757,2810,2022,5,2022-05-12,2022-05-28,17,Congé payé,Oui,RH
15354,2607,2024,6,2024-06-17,2024-06-20,4,Formation,Oui,Operations
15481,1662,2023,10,2023-10-21,2023-10-27,7,paid leave,Oui,Direction
10458,2134,2024,2,2024-02-05,2024-02-08,4,Maladie,Oui,Direction
10841,2120,2024,8,2024-08-22,2024-09-10,20,Accident du travail,Oui,RH
15888,2115,2022,11,2022-11-08,2022-11-14,7,Enfant malade,Oui,Juridique
13294,1921,2024,10,2024-10-09,2024-10-14,6,Formation,Oui,Opérations
13847,1068,2023,5,2023-05-23,2023-05-27,5,RTT,Oui,Commercial
10655,2988,2024,7,2024-07-21,2024-08-05,16,sick leave,Oui,RH
11712,1959,2024,6,2024-06-19,2024-06-23,5,RTT,Oui,Commercial
10157,2442,2023,2,2023-02-01,2023-02-20,20,Congé payé,Oui,Logistique
15780,2321,2022,5,2022-05-02,2022-05-14,13,paid leave,Oui,Informatique
12962,1924,2023,1,2023-01-07,2023-01-09,3,Congé sans solde,Oui,Informatique
12344,1340,2023,1,2023-01-09,2023-01-21,13,Congé payé,Oui,RH
14713,2046,2023,4,2023-04-05,2023-04-07,3,Maternité/Paternité,Oui,Direction
12166,2400,2023,12,2023-12-12,2023-12-25,14,Absence injustifiée,Non,Finance
12643,1177,2023,5,2023-05-16,2023-05-19,4,Maladie,Oui,RH
11414,3264,2024,1,2024-01-18,2024-02-02,16,RTT,Oui,R&D
11352,1470,2024,7,2024-07-15,2024-07-18,4,Maladie,Oui,RH
12692,1106,2022,6,2022-06-21,2022-07-11,21,Congé sans solde,Oui,Marketing
14797,1976,2023,2,2023-02-19,2023-03-09,19,Congé sans solde,Oui,Marketing
16136,3288,2024,5,2024-05-03,2024-05-20,19,Maternité/Paternité,Oui,RH
12018,2502,2024,9,2024-09-22,2024-10-12,21,Absence injustifiée,Non,RH
10585,3156,2022,9,2022-09-23,2022-09-29,7,Maternité/Paternité,Oui,Informatique
10828,1501,2022,11,2022-11-05,2022-11-08,4,Congé payé,Oui,R&D
13042,1642,2023,5,2023-05-10,2023-05-18,9,Maladie,Oui,Juridique
15848,1469,2023,1,2023-01-17,2023-02-02,17,Congé payé,Oui,Direction
11213,2191,2024,12,2024-12-05,2024-12-16,12,Maladie,Oui,R&D
11902,2617,2022,8,2022-08-13,2022-09-01,20,Accident du travail,Oui,Opérations
11417,3263,2024,1,2024-01-04,2024-01-04,1,Absence injustifiée,Non,Informatique
14527,3362,2023,11,2023-11-23,2023-11-23,1,RTT,Oui,Marketing
15383,2475,2022,2,2022-02-18,2022-02-21,4,Maternité/Paternité,Oui,R&D
14163,2354,2023,5,2023-05-15,2023-05-23,9,Maladie,Oui,Marketing
10271,2452,2023,6,2023-06-11,2023-06-20,10,Absence injustifiée,Non,Direction
13147,3251,2023,8,2023-08-27,2023-08-30,4,Maladie,Oui,R&D
13373,2879,2024,8,2024-08-06,2024-08-11,6,Formation,Oui,Finance
14315,2653,2024,11,2024-11-10,2024-11-28,19,Congé payé,Oui,Finance
14594,1937,2024,4,2024-04-23,2024-04-26,4,Maladie,Oui,Informatique
13486,1273,2022,9,2022-09-12,2022-09-27,16,Formation,Oui,Informatique
11600,2949,2023,8,2023-08-10,2023-08-26,17,RTT,Oui,Opérations
11343,2510,2023,8,2023-08-19,2023-09-01,14,Congé payé,Oui,Marketing
15552,1596,2022,10,2022-10-16,2022-10-27,12,Maladie,Oui,R&D
14362,1767,2024,2,2024-02-08,2024-02-28,21,paid leave,Oui,Informatique
15922,1178,2022,2,2022-02-27,2022-03-17,19,Absence injustifiée,Non,Marketing
15851,1138,2023,4,2023-04-05,2023-04-12,8,paid leave,Oui,Juridique
14791,3394,2023,12,2023-12-03,2023-12-17,15,Absence injustifiée,Non,Commercial
12876,3239,2024,12,2024-12-05,2024-12-10,6,Accident du travail,Oui,Finance
10764,2122,2023,5,2023-05-18,2023-05-29,12,sick leave,Oui,Management
14351,1469,2024,6,2024-06-15,2024-07-01,17,Maladie,Oui,Direction
15120,2574,2022,10,2022-10-26,2022-11-14,20,Congé sans solde,Oui,Juridique
10606,1138,2024,6,2024-06-28,2024-07-02,5,Maladie,Oui,Juridique
11355,1949,2022,8,2022-08-28,2022-09-17,21,RTT,Oui,Marketing
15926,1298,2024,7,2024-07-18,2024-07-27,10,RTT,Oui,R&D
13050,2574,2024,7,2024-07-09,2024-07-28,20,Accident du travail,Oui,Juridique
10576,2289,2023,6,2023-06-02,2023-06-11,10,paid leave,Oui,Marketing
10118,1273,2024,3,2024-03-07,2024-03-26,20,Formation,Oui,Informatique
10680,1533,2024,5,2024-05-01,2024-05-15,15,Absence injustifiée,Non,Logistique
10807,2018,2023,8,2023-08-24,2023-08-30,7,RTT,Oui,Direction
12043,2126,2022,5,2022-05-16,2022-06-04,20,Formation,Oui,Opérations
10993,2831,2023,10,2023-10-12,2023-10-24,13,sick leave,Oui,Logistique
14650,1775,2023,8,2023-08-08,2023-08-15,8,paid leave,Oui,R&D
12770,2665,2024,10,2024-10-20,2024-10-21,2,RTT,Oui,Direction
15720,1271,2024,9,2024-09-07,2024-09-13,7,Congé payé,Oui,Juridique
14663,1070,2022,4,2022-04-23,2022-05-05,13,Accident du travail,Oui,Opérations
12109,1897,2024,10,2024-10-19,2024-10-21,3,Congé sans solde,Oui,Opérations
13939,1767,2022,6,2022-06-11,2022-06-27,17,paid leave,Oui,Informatique
15776,2565,2024,12,2024-12-13,2024-12-16,4,sick leave,Oui,Informatique
13137,1273,2024,11,2024-11-22,2024-12-04,13,Absence injustifiée,Non,Informatique
12412,1744,2023,11,2023-11-16,2023-11-19,4,Absence injustifiée,Non,Direction
15397,3000,2024,1,2024-01-14,2024-01-27,14,paid leave,Oui,Opérations
11716,3029,2024,3,2024-03-16,2024-03-22,7,sick leave,Oui,Commercial
13193,1015,2024,4,2024-04-21,2024-04-29,9,paid leave,Oui,Logistique
12505,3356,2024,9,2024-09-06,2024-09-26,21,RTT,Oui,Finance
12507,3392,2024,1,2024-01-18,2024-01-21,4,sick leave,Oui,Marketing
12274,1252,2024,5,2024-05-11,2024-05-13,3,Maladie,Oui,Juridique
11895,1824,2022,9,2022-09-13,2022-09-23,11,Formation,Oui,Marketing
15449,2607,2023,11,2023-11-21,2023-11-26,6,Maladie,Oui,Operations
15136,2118,2023,5,2023-05-07,2023-05-10,4,Maternité/Paternité,Oui,Opérations
15976,1229,2022,4,2022-04-28,2022-04-28,1,Congé sans solde,Oui,Informatique
15038,1898,2024,6,2024-06-28,2024-06-30,3,RTT,Oui,Opérations
12393,1194,2023,6,2023-06-23,2023-07-01,9,Maladie,Oui,R&D
10487,2607,2022,11,2022-11-15,2022-11-21,7,Congé payé,Oui,Operations
14065,3176,2024,12,2024-12-19,2024-12-24,6,Formation,Oui,Finance
11276,3123,2023,7,2023-07-01,2023-07-05,5,Maladie,Oui,Commercial
12951,1117,2022,12,2022-12-02,2022-12-04,3,Maladie,Oui,Marketing
15565,3029,2022,4,2022-04-08,2022-04-14,7,RTT,Oui,Commercial
14853,2648,2022,8,2022-08-09,2022-08-09,1,Maladie,Oui,Direction
11392,2523,2023,8,2023-08-23,2023-08-24,2,RTT,Oui,Marketing
12244,3223,2024,4,2024-04-05,2024-04-13,9,Maternité/Paternité,Oui,Finance
11323,1121,2022,8,2022-08-15,2022-08-23,9,Congé sans solde,Oui,Direction
15955,2192,2022,7,2022-07-09,2022-07-21,13,Maladie,Oui,Logistique
11816,2761,2023,3,2023-03-11,2023-03-29,19,Accident du travail,Oui,Informatique
10380,1550,2023,6,2023-06-28,2023-06-30,3,Accident du travail,Oui,Marketing
15599,1178,2022,2,2022-02-12,2022-02-23,12,Maternité/Paternité,Oui,Marketing
14271,3148,2022,2,2022-02-02,2022-02-14,13,Congé sans solde,Oui,R&D
15788,2475,2023,4,2023-04-02,2023-04-15,14,Congé payé,Oui,R&D
